C2H         C3HD2+                  C5HD2+      H                                    3.75E-10     0.00      0.0              5       !  3  1  2  2
C2H         C3HD2+                  C5H2D+      D                                    3.75E-10     0.00      0.0              5       !  3  2  2  2
C2D         C3HD2+                  C5D3+       H                                    1.87E-10     0.00      0.0              5       !  1  1  1  3
C2D         C3HD2+                  C5HD2+      D                                    5.62E-10     0.00      0.0              5       !  3  2  1  3
C2H         C3D3+                   C5D3+       H                                    1.87E-10     0.00      0.0              5       !  1  1  2  3
C2H         C3D3+                   C5HD2+      D                                    5.62E-10     0.00      0.0              5       !  3  2  2  3
C2D         C3D3+                   C5D3+       D                                    7.50E-10     0.00      0.0              5       !  1  1  1  4
C2H3+       C3H2                    C5H3+       H2                                   8.00E-10    -0.50      0.0              5
C2H2D+      C3H2                    C5H2D+      H2                                   4.80E-10    -0.50      0.0              5       !  3  1  1  1
C2H2D+      C3H2                    C5H3+       HD                                   3.20E-10    -0.50      0.0              5       !  2  2  1  1
C2H3+       C3HD                    C5H2D+      H2                                   4.80E-10    -0.50      0.0              5       !  3  1  2  1
C2H3+       C3HD                    C5H3+       HD                                   3.20E-10    -0.50      0.0              5       !  2  2  2  1
C2HD2+      C3H2                    C5HD2+      H2                                   2.40E-10    -0.50      0.0              5       !  3  1  1  2
C2HD2+      C3H2                    C5H2D+      HD                                   4.80E-10    -0.50      0.0              5       !  6  2  1  2
C2HD2+      C3H2                    C5H3+       D2                                   8.00E-11    -0.50      0.0              5       !  1  3  1  2
C2H2D+      C3HD                    C5HD2+      H2                                   2.40E-10    -0.50      0.0              5       !  3  1  2  2
C2H2D+      C3HD                    C5H2D+      HD                                   4.80E-10    -0.50      0.0              5       !  6  2  2  2
C2H2D+      C3HD                    C5H3+       D2                                   8.00E-11    -0.50      0.0              5       !  1  3  2  2
C2H3+       C3D2                    C5HD2+      H2                                   2.40E-10    -0.50      0.0              5       !  3  1  3  2
C2H3+       C3D2                    C5H2D+      HD                                   4.80E-10    -0.50      0.0              5       !  6  2  3  2
C2H3+       C3D2                    C5H3+       D2                                   8.00E-11    -0.50      0.0              5       !  1  3  3  2
C2D3+       C3H2                    C5D3+       H2                                   8.00E-11    -0.50      0.0              5       !  1  1  1  3
C2D3+       C3H2                    C5HD2+      HD                                   4.80E-10    -0.50      0.0              5       !  6  2  1  3
C2D3+       C3H2                    C5H2D+      D2                                   2.40E-10    -0.50      0.0              5       !  3  3  1  3
C2HD2+      C3HD                    C5D3+       H2                                   8.00E-11    -0.50      0.0              5       !  1  1  2  3
C2HD2+      C3HD                    C5HD2+      HD                                   4.80E-10    -0.50      0.0              5       !  6  2  2  3
C2HD2+      C3HD                    C5H2D+      D2                                   2.40E-10    -0.50      0.0              5       !  3  3  2  3
C2H2D+      C3D2                    C5D3+       H2                                   8.00E-11    -0.50      0.0              5       !  1  1  3  3
C2H2D+      C3D2                    C5HD2+      HD                                   4.80E-10    -0.50      0.0              5       !  6  2  3  3
C2H2D+      C3D2                    C5H2D+      D2                                   2.40E-10    -0.50      0.0              5       !  3  3  3  3
C2D3+       C3HD                    C5D3+       HD                                   3.20E-10    -0.50      0.0              5       !  2  1  1  4
C2D3+       C3HD                    C5HD2+      D2                                   4.80E-10    -0.50      0.0              5       !  3  2  1  4
C2HD2+      C3D2                    C5D3+       HD                                   3.20E-10    -0.50      0.0              5       !  2  1  2  4
C2HD2+      C3D2                    C5HD2+      D2                                   4.80E-10    -0.50      0.0              5       !  3  2  2  4
C2D3+       C3D2                    C5D3+       D2                                   8.00E-10    -0.50      0.0              5       !  1  1  1  5
C2H2        C3H2+                   C5H3+       H                                    5.50E-10     0.00      0.0              5
C2HD        C3H2+                   C5H2D+      H                                    4.12E-10     0.00      0.0              5       !  3  1  1  1
C2HD        C3H2+                   C5H3+       D                                    1.37E-10     0.00      0.0              5       !  1  2  1  1
C2H2        C3HD+                   C5H2D+      H                                    4.12E-10     0.00      0.0              5       !  3  1  2  1
C2H2        C3HD+                   C5H3+       D                                    1.37E-10     0.00      0.0              5       !  1  2  2  1
C2D2        C3H2+                   C5HD2+      H                                    2.75E-10     0.00      0.0              5       !  3  1  1  2
C2D2        C3H2+                   C5H2D+      D                                    2.75E-10     0.00      0.0              5       !  3  2  1  2
C2HD        C3HD+                   C5HD2+      H                                    2.75E-10     0.00      0.0              5       !  3  1  2  2
C2HD        C3HD+                   C5H2D+      D                                    2.75E-10     0.00      0.0              5       !  3  2  2  2
C2H2        C3D2+                   C5HD2+      H                                    2.75E-10     0.00      0.0              5       !  3  1  3  2
C2H2        C3D2+                   C5H2D+      D                                    2.75E-10     0.00      0.0              5       !  3  2  3  2
C2D2        C3HD+                   C5D3+       H                                    1.37E-10     0.00      0.0              5       !  1  1  1  3
C2D2        C3HD+                   C5HD2+      D                                    4.12E-10     0.00      0.0              5       !  3  2  1  3
C2HD        C3D2+                   C5D3+       H                                    1.37E-10     0.00      0.0              5       !  1  1  2  3
C2HD        C3D2+                   C5HD2+      D                                    4.12E-10     0.00      0.0              5       !  3  2  2  3
C2D2        C3D2+                   C5D3+       D                                    5.50E-10     0.00      0.0              5       !  1  1  1  4
C6H3+       E-                      C6H         H2                                   1.00E-06    -0.30      0.0              5
C6H3+       E-                      C6H2        H                                    1.00E-06    -0.30      0.0              5
C           C6H3+                   C7H+        H2                                   5.00E-10     0.00      0.0              5
C           C6H3+                   C7H2+       H                                    5.00E-10     0.00      0.0              5
C3H         H2C3H+                  C6H3+       H                                    1.50E-09    -0.50      0.0              5
C2H3+       C4H                     C6H3+       H                                    4.00E-10    -0.50      0.0              5
C3H         C3H3+                   C6H3+       H                                    1.50E-09    -0.50      0.0              5
C3H2+       C3H2                    C6H3+       H                                    1.00E-09    -0.50      0.0              5
C3H2        H2C3H+                  C6H3+       H2                                   1.00E-09    -0.50      0.0              5
SiC3H+      E-                      C3H         Si                                   1.50E-07    -0.50      0.0              5
SiC3D+      E-                      C3D         Si                                   1.50E-07    -0.50      0.0              5       !  1  1  1  1
SiC3H+      E-                      SiC3        H                                    1.50E-07    -0.50      0.0              5
SiC3D+      E-                      SiC3        D                                    1.50E-07    -0.50      0.0              5       !  1  1  1  1
Si          C3H2+                   SiC3H+      H                                    2.00E-10     0.00      0.0              5
Si          C3HD+                   SiC3D+      H                                    1.00E-10     0.00      0.0              5       !  1  1  1  1
Si          C3HD+                   SiC3H+      D                                    1.00E-10     0.00      0.0              5       !  1  2  1  1
Si          C3D2+                   SiC3D+      D                                    2.00E-10     0.00      0.0              5       !  1  1  1  2
Si          H2C3H+                  SiC3H+      H2                                   2.00E-10     0.00      0.0              5
Si          HDC3H+                  SiC3D+      H2                                   6.67E-11     0.00      0.0              5       !  1  1  1  1
Si          HDC3H+                  SiC3H+      HD                                   1.33E-10     0.00      0.0              5       !  2  2  1  1
Si          H2C3D+                  SiC3D+      H2                                   6.67E-11     0.00      0.0              5       !  1  1  2  1
Si          H2C3D+                  SiC3H+      HD                                   1.33E-10     0.00      0.0              5       !  2  2  2  1
Si          D2C3H+                  SiC3D+      HD                                   1.33E-10     0.00      0.0              5       !  2  1  1  2
Si          D2C3H+                  SiC3H+      D2                                   6.67E-11     0.00      0.0              5       !  1  2  1  2
Si          HDC3D+                  SiC3D+      HD                                   1.33E-10     0.00      0.0              5       !  2  1  2  2
Si          HDC3D+                  SiC3H+      D2                                   6.67E-11     0.00      0.0              5       !  1  2  2  2
Si          D2C3D+                  SiC3D+      D2                                   2.00E-10     0.00      0.0              5       !  1  1  1  3
H3O+        SiC2H                   SiC2H2+     H2O                                  2.00E-09    -0.50      0.0              5
H2DO+       SiC2H                   SiC2HD+     H2O                                  1.00E-09    -0.50      0.0              5       !  2  1  1  1
H2DO+       SiC2H                   SiC2H2+     HDO                                  1.00E-09    -0.50      0.0              5       !  2  2  1  1
H3O+        SiC2D                   SiC2HD+     H2O                                  1.00E-09    -0.50      0.0              5       !  2  1  2  1
H3O+        SiC2D                   SiC2H2+     HDO                                  1.00E-09    -0.50      0.0              5       !  2  2  2  1
HD2O+       SiC2H                   SiC2D2+     H2O                                  3.33E-10    -0.50      0.0              5       !  1  1  1  2
HD2O+       SiC2H                   SiC2HD+     HDO                                  1.33E-09    -0.50      0.0              5       !  4  2  1  2
HD2O+       SiC2H                   SiC2H2+     D2O                                  3.33E-10    -0.50      0.0              5       !  1  3  1  2
H2DO+       SiC2D                   SiC2D2+     H2O                                  3.33E-10    -0.50      0.0              5       !  1  1  2  2
H2DO+       SiC2D                   SiC2HD+     HDO                                  1.33E-09    -0.50      0.0              5       !  4  2  2  2
H2DO+       SiC2D                   SiC2H2+     D2O                                  3.33E-10    -0.50      0.0              5       !  1  3  2  2
D3O+        SiC2H                   SiC2D2+     HDO                                  1.00E-09    -0.50      0.0              5       !  2  1  1  3
D3O+        SiC2H                   SiC2HD+     D2O                                  1.00E-09    -0.50      0.0              5       !  2  2  1  3
HD2O+       SiC2D                   SiC2D2+     HDO                                  1.00E-09    -0.50      0.0              5       !  2  1  2  3
HD2O+       SiC2D                   SiC2HD+     D2O                                  1.00E-09    -0.50      0.0              5       !  2  2  2  3
D3O+        SiC2D                   SiC2D2+     D2O                                  2.00E-09    -0.50      0.0              5       !  1  1  1  4
He+         SiC2H                   SiC2+       He          H                        1.00E-09    -0.50      0.0              5
He+         SiC2D                   SiC2+       He          D                        1.00E-09    -0.50      0.0              5       !  1  1  1  1
He+         SiC2H                   Si+         C2H         He                       1.00E-09    -0.50      0.0              5
He+         SiC2D                   Si+         C2D         He                       1.00E-09    -0.50      0.0              5       !  1  1  1  1
H3+         SiC2H                   SiC2H2+     H2                                   2.00E-09    -0.50      0.0              5
H2D+        SiC2H                   SiC2HD+     H2                                   1.00E-09    -0.50      0.0              5       !  2  1  1  1
H2D+        SiC2H                   SiC2H2+     HD                                   1.00E-09    -0.50      0.0              5       !  2  2  1  1
H3+         SiC2D                   SiC2HD+     H2                                   1.00E-09    -0.50      0.0              5       !  2  1  2  1
H3+         SiC2D                   SiC2H2+     HD                                   1.00E-09    -0.50      0.0              5       !  2  2  2  1
HD2+        SiC2H                   SiC2D2+     H2                                   3.33E-10    -0.50      0.0              5       !  1  1  1  2
HD2+        SiC2H                   SiC2HD+     HD                                   1.33E-09    -0.50      0.0              5       !  4  2  1  2
HD2+        SiC2H                   SiC2H2+     D2                                   3.33E-10    -0.50      0.0              5       !  1  3  1  2
H2D+        SiC2D                   SiC2D2+     H2                                   3.33E-10    -0.50      0.0              5       !  1  1  2  2
H2D+        SiC2D                   SiC2HD+     HD                                   1.33E-09    -0.50      0.0              5       !  4  2  2  2
H2D+        SiC2D                   SiC2H2+     D2                                   3.33E-10    -0.50      0.0              5       !  1  3  2  2
D3+         SiC2H                   SiC2D2+     HD                                   1.00E-09    -0.50      0.0              5       !  2  1  1  3
D3+         SiC2H                   SiC2HD+     D2                                   1.00E-09    -0.50      0.0              5       !  2  2  1  3
HD2+        SiC2D                   SiC2D2+     HD                                   1.00E-09    -0.50      0.0              5       !  2  1  2  3
HD2+        SiC2D                   SiC2HD+     D2                                   1.00E-09    -0.50      0.0              5       !  2  2  2  3
D3+         SiC2D                   SiC2D2+     D2                                   2.00E-09    -0.50      0.0              5       !  1  1  1  4
C+          SiC2H                   SiC3+       H                                    1.00E-09    -0.50      0.0              5
C+          SiC2D                   SiC3+       D                                    1.00E-09    -0.50      0.0              5       !  1  1  1  1
C+          SiC2H                   SiC2H+      C                                    1.00E-09    -0.50      0.0              5
C+          SiC2D                   SiC2D+      C                                    1.00E-09    -0.50      0.0              5       !  1  1  1  1
SiC2H3+     E-                      SiC2H       H2                                   1.50E-07    -0.50      0.0              5
SiC2H2D+    E-                      SiC2D       H2                                   5.00E-08    -0.50      0.0              5       !  1  1  1  1
SiC2H2D+    E-                      SiC2H       HD                                   1.00E-07    -0.50      0.0              5       !  2  2  1  1
SiC2HD2+    E-                      SiC2D       HD                                   1.00E-07    -0.50      0.0              5       !  2  1  1  2
SiC2HD2+    E-                      SiC2H       D2                                   5.00E-08    -0.50      0.0              5       !  1  2  1  2
SiC2D3+     E-                      SiC2D       D2                                   1.50E-07    -0.50      0.0              5       !  1  1  1  3
SiCH3+      E-                      HCSi        H2                                   1.50E-07    -0.50      0.0              5
SiCH2D+     E-                      DCSi        H2                                   5.00E-08    -0.50      0.0              5       !  1  1  1  1
SiCH2D+     E-                      HCSi        HD                                   1.00E-07    -0.50      0.0              5       !  2  2  1  1
SiCHD2+     E-                      DCSi        HD                                   1.00E-07    -0.50      0.0              5       !  2  1  1  2
SiCHD2+     E-                      HCSi        D2                                   5.00E-08    -0.50      0.0              5       !  1  2  1  2
SiCD3+      E-                      DCSi        D2                                   1.50E-07    -0.50      0.0              5       !  1  1  1  3
SiCH3+      E-                      SiCH2       H                                    1.50E-07    -0.50      0.0              5
SiCH2D+     E-                      SiCHD       H                                    1.00E-07    -0.50      0.0              5       !  2  1  1  1
SiCH2D+     E-                      SiCH2       D                                    5.00E-08    -0.50      0.0              5       !  1  2  1  1
SiCHD2+     E-                      SiCD2       H                                    5.00E-08    -0.50      0.0              5       !  1  1  1  2
SiCHD2+     E-                      SiCHD       D                                    1.00E-07    -0.50      0.0              5       !  2  2  1  2
SiCD3+      E-                      SiCD2       D                                    1.50E-07    -0.50      0.0              5       !  1  1  1  3
CH5+        Si                      SiCH3+      H2                                   2.00E-10     0.00      0.0              5
CH4D+       Si                      SiCH2D+     H2                                   1.20E-10     0.00      0.0              5       !  3  1  1  1
CH4D+       Si                      SiCH3+      HD                                   8.00E-11     0.00      0.0              5       !  2  2  1  1
CH3D2+      Si                      SiCHD2+     H2                                   6.00E-11     0.00      0.0              5       !  3  1  1  2
CH3D2+      Si                      SiCH2D+     HD                                   1.20E-10     0.00      0.0              5       !  6  2  1  2
CH3D2+      Si                      SiCH3+      D2                                   2.00E-11     0.00      0.0              5       !  1  3  1  2
CH2D3+      Si                      SiCD3+      H2                                   2.00E-11     0.00      0.0              5       !  1  1  1  3
CH2D3+      Si                      SiCHD2+     HD                                   1.20E-10     0.00      0.0              5       !  6  2  1  3
CH2D3+      Si                      SiCH2D+     D2                                   6.00E-11     0.00      0.0              5       !  3  3  1  3
CHD4+       Si                      SiCD3+      HD                                   8.00E-11     0.00      0.0              5       !  2  1  1  4
CHD4+       Si                      SiCHD2+     D2                                   1.20E-10     0.00      0.0              5       !  3  2  1  4
CD5+        Si                      SiCD3+      D2                                   2.00E-10     0.00      0.0              5       !  1  1  1  5
O           SiC3                    SiC2        CO                                   4.00E-11     0.00      0.0              5
SiC4H+      E-                      SiC3        CH                                   1.50E-07    -0.50      0.0              5
SiC4D+      E-                      SiC3        CD                                   1.50E-07    -0.50      0.0              5       !  1  1  1  1
SiC3H2+     E-                      SiC3        H2                                   1.50E-07    -0.50      0.0              5
SiC3HD+     E-                      SiC3        HD                                   1.50E-07    -0.50      0.0              5       !  2  1  1  1
SiC3D2+     E-                      SiC3        D2                                   1.50E-07    -0.50      0.0              5       !  1  1  1  2
C           C6H2                    C7H         H                                    7.40E-10     0.00      0.0              5
C6H4+       E-                      C6H2        H2                                   1.00E-06    -0.30      0.0              5
C           CH3C4H                  C6H2        H2                                   6.50E-10     0.00      0.0              5
C2H2        C4H                     C6H2        H                                    3.00E-10     0.00      0.0              5
C           C9H                     C10         H                                    2.00E-10     0.00      0.0              5
O           C9H                     C8H         CO                                   1.70E-11     0.00      0.0              5
C9H2+       E-                      C9H         H                                    1.00E-06    -0.30      0.0              5
C9H3+       E-                      C9H         H2                                   1.00E-06    -0.30      0.0              5
C8H3+       E-                      C8H         H2                                   1.00E-06    -0.30      0.0              5
C           C8H3+                   C9H+        H2                                   5.00E-10     0.00      0.0              5
C           C8H3+                   C9H2+       H                                    5.00E-10     0.00      0.0              5
O           C8H3+                   C7H2        HCO+                                 2.00E-10     0.00      0.0              5
H2C3H+      C5H                     C8H3+       H                                    1.50E-09    -0.50      0.0              5
C2H3+       C6H                     C8H3+       H                                    5.00E-10    -0.50      0.0              5
C3H3+       C5H                     C8H3+       H                                    1.50E-09    -0.50      0.0              5
C9H3+       E-                      C9H2        H                                    1.00E-06    -0.30      0.0              5
C3H2        C6H2+                   C9H3+       H                                    1.20E-09    -0.50      0.0              5
H2C3H+      C6H                     C9H3+       H                                    7.50E-10    -0.50      0.0              5
C3H3+       C6H                     C9H3+       H                                    7.50E-10    -0.50      0.0              5
C2H3+       C7H                     C9H3+       H                                    1.10E-09    -0.50      0.0              5
C7H2+       E-                      C7          H2                                   1.00E-06    -0.30      0.0              5
C7H2+       E-                      C7H         H                                    1.00E-06    -0.30      0.0              5
C           C7H2+                   C8+         H2                                   5.00E-10     0.00      0.0              5
C           C7H2+                   C8H+        H                                    5.00E-10     0.00      0.0              5
O           C7H2+                   C6H         HCO+                                 2.00E-10     0.00      0.0              5
C3H         C4H2+                   C7H2+       H                                    2.50E-09    -0.50      0.0              5
CH3+        C6H                     C7H2+       H2                                   2.00E-09    -0.50      0.0              5
H2          C7H+                    C7H2+       H                                    1.00E-17     0.00      0.0              5
H3+         C7H                     C7H2+       H2                                   4.00E-09    -0.50      0.0              5
C3H2+       C4H                     C7H2+       H                                    5.00E-10    -0.50      0.0              5
H2C3H+      C4H                     C7H2+       H2                                   7.50E-10    -0.50      0.0              5
C           SiC2H3+                 SiC3H2+     H                                    2.00E-10     0.00      0.0              5
C           SiC2H2D+                SiC3HD+     H                                    1.33E-10     0.00      0.0              5       !  2  1  1  1
C           SiC2H2D+                SiC3H2+     D                                    6.67E-11     0.00      0.0              5       !  1  2  1  1
C           SiC2HD2+                SiC3D2+     H                                    6.67E-11     0.00      0.0              5       !  1  1  1  2
C           SiC2HD2+                SiC3HD+     D                                    1.33E-10     0.00      0.0              5       !  2  2  1  2
C           SiC2D3+                 SiC3D2+     D                                    2.00E-10     0.00      0.0              5       !  1  1  1  3
SiC2H3+     E-                      SiC2H2      H                                    1.50E-07    -0.50      0.0              5
SiC2H2D+    E-                      SiC2HD      H                                    1.00E-07    -0.50      0.0              5       !  2  1  1  1
SiC2H2D+    E-                      SiC2H2      D                                    5.00E-08    -0.50      0.0              5       !  1  2  1  1
SiC2HD2+    E-                      SiC2D2      H                                    5.00E-08    -0.50      0.0              5       !  1  1  1  2
SiC2HD2+    E-                      SiC2HD      D                                    1.00E-07    -0.50      0.0              5       !  2  2  1  2
SiC2D3+     E-                      SiC2D2      D                                    1.50E-07    -0.50      0.0              5       !  1  1  1  3
C           SiCH4+                  SiC2H3+     H                                    2.00E-10     0.00      0.0              5
C           SiCH3D+                 SiC2H2D+    H                                    1.50E-10     0.00      0.0              5       !  3  1  1  1
C           SiCH3D+                 SiC2H3+     D                                    5.00E-11     0.00      0.0              5       !  1  2  1  1
C           SiCH2D2+                SiC2HD2+    H                                    1.00E-10     0.00      0.0              5       !  3  1  1  2
C           SiCH2D2+                SiC2H2D+    D                                    1.00E-10     0.00      0.0              5       !  3  2  1  2
C           SiCHD3+                 SiC2D3+     H                                    5.00E-11     0.00      0.0              5       !  1  1  1  3
C           SiCHD3+                 SiC2HD2+    D                                    1.50E-10     0.00      0.0              5       !  3  2  1  3
C           SiCD4+                  SiC2D3+     D                                    2.00E-10     0.00      0.0              5       !  1  1  1  4
H2          SiC2H+                  SiC2H3+                                          3.00E-16    -1.00      0.0              5
HD          SiC2H+                  SiC2H2D+                                         3.00E-16    -1.00      0.0              5       !  3  1  1  1
H2          SiC2D+                  SiC2H2D+                                         3.00E-16    -1.00      0.0              5       !  3  1  2  1
D2          SiC2H+                  SiC2HD2+                                         3.00E-16    -1.00      0.0              5       !  3  1  1  2
HD          SiC2D+                  SiC2HD2+                                         3.00E-16    -1.00      0.0              5       !  3  1  2  2
D2          SiC2D+                  SiC2D3+                                          3.00E-16    -1.00      0.0              5       !  1  1  1  3
C2H4+       Si                      SiC2H3+     H                                    2.00E-10     0.00      0.0              5
C2H3D+      Si                      SiC2H2D+    H                                    1.50E-10     0.00      0.0              5       !  3  1  1  1
C2H3D+      Si                      SiC2H3+     D                                    5.00E-11     0.00      0.0              5       !  1  2  1  1
C2H2D2+     Si                      SiC2HD2+    H                                    1.00E-10     0.00      0.0              5       !  3  1  1  2
C2H2D2+     Si                      SiC2H2D+    D                                    1.00E-10     0.00      0.0              5       !  3  2  1  2
C2HD3+      Si                      SiC2D3+     H                                    5.00E-11     0.00      0.0              5       !  1  1  1  3
C2HD3+      Si                      SiC2HD2+    D                                    1.50E-10     0.00      0.0              5       !  3  2  1  3
C2D4+       Si                      SiC2D3+     D                                    2.00E-10     0.00      0.0              5       !  1  1  1  4
He+         SiCH2                   SiH+        CH          He                       1.00E-09     0.00      0.0              5
He+         SiCHD                   SiD+        CH          He                       5.00E-10     0.00      0.0              5       !  1  1  1  1
He+         SiCHD                   SiH+        CD          He                       5.00E-10     0.00      0.0              5       !  1  2  1  1
He+         SiCD2                   SiD+        CD          He                       1.00E-09     0.00      0.0              5       !  1  1  1  2
He+         SiCH2                   HCSi+       He          H                        1.00E-09     0.00      0.0              5
He+         SiCHD                   DCSi+       He          H                        5.00E-10     0.00      0.0              5       !  1  1  1  1
He+         SiCHD                   HCSi+       He          D                        5.00E-10     0.00      0.0              5       !  1  2  1  1
He+         SiCD2                   DCSi+       He          D                        1.00E-09     0.00      0.0              5       !  1  1  1  2
H3+         SiCH2                   SiCH3+      H2                                   2.00E-09     0.00      0.0              5
H2D+        SiCH2                   SiCH2D+     H2                                   1.20E-09     0.00      0.0              5       !  3  1  1  1
H2D+        SiCH2                   SiCH3+      HD                                   8.00E-10     0.00      0.0              5       !  2  2  1  1
H3+         SiCHD                   SiCH2D+     H2                                   1.20E-09     0.00      0.0              5       !  3  1  2  1
H3+         SiCHD                   SiCH3+      HD                                   8.00E-10     0.00      0.0              5       !  2  2  2  1
HD2+        SiCH2                   SiCHD2+     H2                                   6.00E-10     0.00      0.0              5       !  3  1  1  2
HD2+        SiCH2                   SiCH2D+     HD                                   1.20E-09     0.00      0.0              5       !  6  2  1  2
HD2+        SiCH2                   SiCH3+      D2                                   2.00E-10     0.00      0.0              5       !  1  3  1  2
H2D+        SiCHD                   SiCHD2+     H2                                   6.00E-10     0.00      0.0              5       !  3  1  2  2
H2D+        SiCHD                   SiCH2D+     HD                                   1.20E-09     0.00      0.0              5       !  6  2  2  2
H2D+        SiCHD                   SiCH3+      D2                                   2.00E-10     0.00      0.0              5       !  1  3  2  2
H3+         SiCD2                   SiCHD2+     H2                                   6.00E-10     0.00      0.0              5       !  3  1  3  2
H3+         SiCD2                   SiCH2D+     HD                                   1.20E-09     0.00      0.0              5       !  6  2  3  2
H3+         SiCD2                   SiCH3+      D2                                   2.00E-10     0.00      0.0              5       !  1  3  3  2
D3+         SiCH2                   SiCD3+      H2                                   2.00E-10     0.00      0.0              5       !  1  1  1  3
D3+         SiCH2                   SiCHD2+     HD                                   1.20E-09     0.00      0.0              5       !  6  2  1  3
D3+         SiCH2                   SiCH2D+     D2                                   6.00E-10     0.00      0.0              5       !  3  3  1  3
HD2+        SiCHD                   SiCD3+      H2                                   2.00E-10     0.00      0.0              5       !  1  1  2  3
HD2+        SiCHD                   SiCHD2+     HD                                   1.20E-09     0.00      0.0              5       !  6  2  2  3
HD2+        SiCHD                   SiCH2D+     D2                                   6.00E-10     0.00      0.0              5       !  3  3  2  3
H2D+        SiCD2                   SiCD3+      H2                                   2.00E-10     0.00      0.0              5       !  1  1  3  3
H2D+        SiCD2                   SiCHD2+     HD                                   1.20E-09     0.00      0.0              5       !  6  2  3  3
H2D+        SiCD2                   SiCH2D+     D2                                   6.00E-10     0.00      0.0              5       !  3  3  3  3
D3+         SiCHD                   SiCD3+      HD                                   8.00E-10     0.00      0.0              5       !  2  1  1  4
D3+         SiCHD                   SiCHD2+     D2                                   1.20E-09     0.00      0.0              5       !  3  2  1  4
HD2+        SiCD2                   SiCD3+      HD                                   8.00E-10     0.00      0.0              5       !  2  1  2  4
HD2+        SiCD2                   SiCHD2+     D2                                   1.20E-09     0.00      0.0              5       !  3  2  2  4
D3+         SiCD2                   SiCD3+      D2                                   2.00E-09     0.00      0.0              5       !  1  1  1  5
C+          SiCH2                   SiC2H+      H                                    1.00E-09     0.00      0.0              5
C+          SiCHD                   SiC2D+      H                                    5.00E-10     0.00      0.0              5       !  1  1  1  1
C+          SiCHD                   SiC2H+      D                                    5.00E-10     0.00      0.0              5       !  1  2  1  1
C+          SiCD2                   SiC2D+      D                                    1.00E-09     0.00      0.0              5       !  1  1  1  2
C+          SiCH2                   SiC2+       H2                                   1.00E-09     0.00      0.0              5
C+          SiCHD                   SiC2+       HD                                   1.00E-09     0.00      0.0              5       !  2  1  1  1
C+          SiCD2                   SiC2+       D2                                   1.00E-09     0.00      0.0              5       !  1  1  1  2
C+          SiCH2                   SiCH2+      C                                    1.00E-09     0.00      0.0              5
C+          SiCHD                   SiCHD+      C                                    1.00E-09     0.00      0.0              5       !  2  1  1  1
C+          SiCD2                   SiCD2+      C                                    1.00E-09     0.00      0.0              5       !  1  1  1  2
HCO+        SiCH2                   SiCH3+      CO                                   2.00E-09     0.00      0.0              5
DCO+        SiCH2                   SiCH2D+     CO                                   2.00E-09     0.00      0.0              5       !  3  1  1  1
HCO+        SiCHD                   SiCH2D+     CO                                   2.00E-09     0.00      0.0              5       !  3  1  2  1
DCO+        SiCHD                   SiCHD2+     CO                                   2.00E-09     0.00      0.0              5       !  3  1  1  2
HCO+        SiCD2                   SiCHD2+     CO                                   2.00E-09     0.00      0.0              5       !  3  1  2  2
DCO+        SiCD2                   SiCD3+      CO                                   2.00E-09     0.00      0.0              5       !  1  1  1  3
SiCH4+      E-                      SiCH2       H2                                   1.50E-07    -0.50      0.0              5
SiCH3D+     E-                      SiCHD       H2                                   7.50E-08    -0.50      0.0              5       !  2  1  1  1
SiCH3D+     E-                      SiCH2       HD                                   7.50E-08    -0.50      0.0              5       !  2  2  1  1
SiCH2D2+    E-                      SiCD2       H2                                   2.50E-08    -0.50      0.0              5       !  1  1  1  2
SiCH2D2+    E-                      SiCHD       HD                                   1.00E-07    -0.50      0.0              5       !  4  2  1  2
SiCH2D2+    E-                      SiCH2       D2                                   2.50E-08    -0.50      0.0              5       !  1  3  1  2
SiCHD3+     E-                      SiCD2       HD                                   7.50E-08    -0.50      0.0              5       !  2  1  1  3
SiCHD3+     E-                      SiCHD       D2                                   7.50E-08    -0.50      0.0              5       !  2  2  1  3
SiCD4+      E-                      SiCD2       D2                                   1.50E-07    -0.50      0.0              5       !  1  1  1  4
CH3         Si                      SiCH2       H                                    1.00E-10     0.00      0.0              5
CH2D        Si                      SiCHD       H                                    6.67E-11     0.00      0.0              5       !  2  1  1  1
CH2D        Si                      SiCH2       D                                    3.33E-11     0.00      0.0              5       !  1  2  1  1
CHD2        Si                      SiCD2       H                                    3.33E-11     0.00      0.0              5       !  1  1  1  2
CHD2        Si                      SiCHD       D                                    6.67E-11     0.00      0.0              5       !  2  2  1  2
CD3         Si                      SiCD2       D                                    1.00E-10     0.00      0.0              5       !  1  1  1  3
SiC4H+      E-                      SiC4        H                                    1.50E-07    -0.50      0.0              5
SiC4D+      E-                      SiC4        D                                    1.50E-07    -0.50      0.0              5       !  1  1  1  1
Si          C4H2+                   SiC4H+      H                                    2.00E-10     0.00      0.0              5
Si          C4HD+                   SiC4D+      H                                    1.00E-10     0.00      0.0              5       !  1  1  1  1
Si          C4HD+                   SiC4H+      D                                    1.00E-10     0.00      0.0              5       !  1  2  1  1
Si          C4D2+                   SiC4D+      D                                    2.00E-10     0.00      0.0              5       !  1  1  1  2
C           SiC3H2+                 SiC4H+      H                                    2.00E-10     0.00      0.0              5
C           SiC3HD+                 SiC4D+      H                                    1.00E-10     0.00      0.0              5       !  1  1  1  1
